repo,file,component,loc,hooks_total,useState,useEffect,useCallback,useMemo,useContext,useReducer,useRef,useCustom,props,jsx_depth,jsx_elems,conditionals,map_calls,filter_calls,reduce_calls,has_fetch,num_imports,event_handlers,bool_props,has_children,prop_names,comment
radix-ui/primitives,apps/ssr-testing/app/portal/custom-portal-container.tsx,CustomPortalContainer,16,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,,
radix-ui/primitives,apps/ssr-testing/app/roving-focus-group/roving-focus.client.tsx,RovingFocusProvider,95,1,2,0,0,0,0,0,0,0,1,5,13,5,0,0,0,0,2,0,0,1,children,
radix-ui/primitives,packages/react/accessible-icon/src/accessible-icon.tsx,,38,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,2,0,0,1,children;label,"The accessible label for the icon. This label will be visually hidden but announced to screen reader users, similar to `alt` text for `img` tags."
radix-ui/primitives,packages/react/alert-dialog/src/alert-dialog.tsx,AlertDialogTrigger,308,5,0,1,0,0,0,0,2,3,1,26,39,0,0,0,0,0,8,0,0,0,contentRef,"We have to use `Slottable` here as we cannot wrap the `AlertDialogContentProvider` around everything, otherwise the `DescriptionWarning` would be rendered straight away. This is because we want the ac"
radix-ui/primitives,packages/react/announce/src/announce.tsx,Announce,236,6,1,1,2,0,0,0,2,1,5,6,7,2,1,1,0,0,5,0,0,0,type;relevant;role;atomic;id,"Mirrors the `aria-atomic` DOM attribute for live regions. It is an optional attribute that indicates whether assistive technologies will present all, or only parts of, the changed region based on the "
radix-ui/primitives,packages/react/avatar/src/avatar.tsx,Avatar,197,8,3,1,0,0,0,0,1,4,0,11,15,3,0,0,0,0,7,0,0,0,,
radix-ui/primitives,packages/react/checkbox/src/checkbox.tsx,CheckboxTrigger,413,8,2,2,0,0,0,0,3,5,0,28,35,6,0,0,0,0,10,0,0,0,,Used to force mounting when more control is needed. Useful when controlling animation with React animation libraries.
radix-ui/primitives,packages/react/collapsible/src/collapsible.tsx,Collapsible,246,9,1,1,1,0,0,0,5,4,0,13,18,3,0,0,0,0,10,0,0,0,,Used to force mounting when more control is needed. Useful when controlling animation with React animation libraries.
radix-ui/primitives,packages/react/collection/src/collection-legacy.tsx,CollectionSlot,133,6,0,1,1,0,0,0,3,3,0,11,14,0,0,0,0,0,4,0,0,0,,We have resorted to returning slots directly rather than exposing primitives that can then be slotted like `<CollectionItem as={Slot}>…</CollectionItem>`. This is because we encountered issues with ge
radix-ui/primitives,packages/react/collection/src/collection.tsx,CollectionSlot,303,7,3,2,0,0,0,0,3,4,2,27,33,5,0,0,0,0,6,0,0,0,state;props,
radix-ui/primitives,packages/react/context/src/create-context.tsx,,139,4,0,0,0,4,6,0,0,2,0,9,11,0,2,0,1,0,1,0,0,0,,Only re-memoize when prop values change eslint-disable-next-line react-hooks/exhaustive-deps
radix-ui/primitives,packages/react/direction/src/direction.tsx,,34,2,0,0,0,0,1,0,0,1,0,3,3,0,0,0,0,0,1,0,0,0,,
radix-ui/primitives,packages/react/dismissable-layer/src/dismissable-layer.tsx,DismissableLayer,360,9,2,6,0,0,2,0,4,5,0,7,9,2,0,0,0,0,6,0,0,0,,"When `true`, hover/focus/click interactions will be disabled on elements outside the `DismissableLayer`. Users will need to click twice on outside elements to interact with them: once to close the `Di"
radix-ui/primitives,packages/react/focus-scope/src/focus-scope.tsx,FocusScope,352,6,1,2,1,0,0,0,2,2,0,4,5,0,0,1,0,0,4,0,0,0,,"When `true`, tabbing from last item will focus first tabbable and shift+tab from first item will focus last tababble. @defaultValue false"
radix-ui/primitives,packages/react/hover-card/src/hover-card.tsx,HoverCardTrigger,435,9,1,4,3,0,0,0,5,5,0,20,30,6,0,0,0,0,12,0,0,0,,Specify a container element to portal the content into.
radix-ui/primitives,packages/react/password-toggle-field/src/password-toggle-field.tsx,PasswordToggleFieldInput,479,10,2,4,1,0,0,0,3,6,2,22,24,4,0,0,0,0,11,0,0,0,__scopePasswordToggleField;props,"We want to reset the visibility to `false` to revert the input to `type=""password""` when: - The form is reset (for consistency with other form controls) - The form is submitted (to prevent the browser"
radix-ui/primitives,packages/react/popper/src/popper.tsx,PopperArrow,427,10,4,1,0,0,0,0,2,6,0,19,28,10,0,1,0,0,12,0,0,0,,
radix-ui/primitives,packages/react/progress/src/progress.tsx,Progress,160,1,0,0,0,0,0,0,0,1,0,6,9,7,0,0,0,0,4,0,0,0,,Split this out for clearer readability of the error message.
radix-ui/primitives,packages/react/radio-group/src/radio-group.tsx,RadioGroup,224,8,0,1,0,0,0,0,2,6,0,11,16,1,0,0,0,0,11,0,0,0,,"Our `RovingFocusGroup` will focus the radio when navigating with arrow keys and we need to ""check"" it in that case. We click it to ""check"" it (instead of updating `context.value`) so that the radio ch"
radix-ui/primitives,packages/react/radio-group/src/radio.tsx,Radio,215,7,1,1,0,0,0,0,2,4,0,12,17,5,0,0,0,0,9,0,0,0,,Used to force mounting when more control is needed. Useful when controlling animation with React animation libraries.
radix-ui/primitives,packages/react/roving-focus/src/roving-focus-group.tsx,RovingFocusGroup,357,11,2,2,4,0,0,0,2,7,0,13,19,5,2,3,0,0,11,0,0,0,,The orientation of the group. Mainly so arrow navigation is done accordingly (left & right vs. up & down)
radix-ui/primitives,packages/react/slot/src/slot.tsx,Slot,228,0,0,0,0,0,0,0,0,0,1,8,11,4,1,1,0,0,2,0,0,1,children,the new element to render is the one passed as a child of `Slottable`
radix-ui/primitives,packages/react/tabs/src/tabs.tsx,Tabs,298,7,0,1,0,0,0,0,1,5,0,13,18,2,0,0,0,0,11,0,0,0,,"The value for the selected tab, if controlled"
radix-ui/primitives,packages/react/switch/src/switch.tsx,Switch,221,8,1,1,0,0,0,0,2,5,0,12,16,5,0,0,0,0,9,0,0,0,,We set this to true by default so that events bubble to forms without JS (SSR)
radix-ui/primitives,packages/react/toggle-group/src/toggle-group.tsx,ToggleGroup,318,8,0,0,3,1,0,0,1,5,0,15,28,6,0,1,0,0,9,0,0,0,,The controlled stateful value of the item that is pressed.
radix-ui/primitives,packages/react/toggle/src/toggle.tsx,Toggle,69,1,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,0,4,0,0,0,,The controlled state of the toggle.
radix-ui/primitives,packages/react/toolbar/src/toolbar.tsx,Toolbar,250,4,0,0,0,0,0,0,0,4,0,17,26,1,0,0,0,0,11,0,0,0,,
mantinedev/mantine,apps/help.mantine.dev/src/components/MdxElements/MdxNpmScript/MdxNpmScript.tsx,MdxNpmScript,53,1,0,0,0,0,0,0,0,1,2,4,14,1,0,0,0,0,5,0,0,0,yarnScript;npmScript,"Hello good sir/lady. Seems like you are interested in adding pnpm here. Please do not do that, this contribution is not welcome. https://github.com/mantinedev/mantine/pulls?q=is%3Apr+pnpm"
mantinedev/mantine,.storybook/preview.tsx,ColorSchemeWrapper,109,3,0,2,0,0,0,0,0,2,1,2,11,2,0,0,0,0,10,0,0,1,children,Removes incorrect key error from SliderMarks component visible only in Storybook
mantinedev/mantine,apps/help.mantine.dev/src/components/MdxLayout/MdxLayout.tsx,MdxLayout,85,0,0,0,0,0,0,0,0,0,2,3,18,0,0,0,0,0,8,0,0,1,meta;children,
mantinedev/mantine,apps/help.mantine.dev/src/components/MdxLayout/TableOfContents/TableOfContents.tsx,TableOfContents,62,2,0,0,0,0,0,0,0,2,1,2,11,0,1,1,0,0,5,0,0,0,editPageLink,
mantinedev/mantine,apps/help.mantine.dev/src/components/QuestionsList/QuestionsListGroup/QuestionsListGroup.tsx,QuestionsListGroup,33,0,0,0,0,0,0,0,0,0,3,2,4,0,1,0,0,0,4,0,0,0,category;questions;search,
mantinedev/mantine,apps/help.mantine.dev/src/components/QuestionsList/QuestionsListHeader/QuestionsListHeader.tsx,QuestionsListHeader,44,2,0,2,0,0,0,0,2,0,3,3,8,0,0,0,0,0,4,1,0,0,search;onSearchChange;total,
mantinedev/mantine,apps/help.mantine.dev/src/components/Shell/Shell.tsx,Shell,75,2,0,0,0,0,0,0,0,2,1,4,15,0,0,0,0,0,8,0,0,1,children,
mantinedev/mantine,apps/help.mantine.dev/src/pages/_app.tsx,App,78,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,12,0,0,0,Component;pageProps,
mantinedev/mantine,apps/mantine.dev/src/app-shell-examples/AppShellPage/ExamplesDrawer/ExamplesDrawer.tsx,ExamplesDrawer,106,2,0,0,0,0,0,0,0,2,0,3,15,3,1,0,0,0,7,0,0,0,,
mantinedev/mantine,apps/mantine.dev/src/combobox-examples/ComboboxShell/ComboboxNavbar/ComboboxLinksGroup/ComboboxLinksGroup.tsx,ComboboxLinksGroup,52,3,0,2,0,0,0,0,0,2,3,3,7,0,1,0,0,0,8,1,0,0,data;searchQuery;onClose,
mantinedev/mantine,apps/mantine.dev/src/combobox-examples/ComboboxShell/ComboboxNavbar/ComboboxNavbar.tsx,ComboboxNavbar,81,4,2,2,0,0,0,0,2,1,2,3,6,0,1,4,0,0,8,1,0,0,opened;onClose,
mantinedev/mantine,apps/mantine.dev/src/combobox-examples/ComboboxShell/ComboboxShell.tsx,ComboboxShell,35,3,2,2,0,0,0,0,0,1,1,2,3,0,0,0,0,0,5,0,0,1,children,
mantinedev/mantine,apps/mantine.dev/src/components/ColorsGenerator/ColorsGenerator.tsx,ColorsGenerator,49,4,2,2,0,0,0,0,0,2,0,2,6,0,2,0,0,0,9,0,0,0,,
mantinedev/mantine,apps/mantine.dev/src/components/ColorsGenerator/ComponentsPreview/ComponentsPreview.tsx,ComponentsPreview,58,1,0,0,0,0,0,0,0,1,1,7,20,0,0,0,0,0,2,0,0,0,colors,
mantinedev/mantine,apps/mantine.dev/src/components/CssFilesList/CssFilesList.tsx,CssFilePath,41,0,0,0,0,0,0,0,0,0,1,3,8,3,1,0,0,0,5,0,0,0,filePath,
mantinedev/mantine,apps/mantine.dev/src/components/CssVariablesGroup/CssVariablesGroup.tsx,CssVariablesGroup,64,0,0,0,0,0,0,0,0,0,1,5,15,4,1,0,0,0,2,0,0,0,data,
mantinedev/mantine,apps/mantine.dev/src/components/DocsFooter/DocsFooter.tsx,DocsFooter,77,2,0,0,0,0,0,0,2,1,1,4,17,2,1,0,0,0,9,0,0,0,withNavbar,
mantinedev/mantine,apps/mantine.dev/src/components/FrameworksGuides/GettingStartedCard/GettingStartedCard.tsx,GettingStartedCard,52,0,0,0,0,0,0,0,0,0,5,2,8,0,0,0,0,0,5,0,0,0,title;description;logo;link;type,
mantinedev/mantine,apps/mantine.dev/src/components/HomePage/HomePageCommunity/HomePageCommunity.tsx,Review,96,0,0,0,0,0,0,0,0,0,1,3,24,0,1,0,0,0,9,0,0,0,data,
mantinedev/mantine,apps/mantine.dev/src/components/HomePage/HomePageCombobox/HomePageCombobox.tsx,ComboboxDemo,99,0,0,0,0,0,0,0,0,0,5,2,13,1,1,0,0,0,14,0,0,0,title;name;hiddenOnMobile;component;Component,
mantinedev/mantine,apps/mantine.dev/src/components/HomePage/HomePageDarkColorScheme/HomePageDarkColorScheme.tsx,Demo,60,1,0,0,0,0,0,0,0,1,0,4,13,0,0,0,0,0,8,0,0,0,,
mantinedev/mantine,apps/mantine.dev/src/components/HomePage/HomePageExtensions/HomePageExtensions.tsx,ExtensionDemo,158,1,0,0,0,0,0,0,2,0,3,6,24,0,1,0,0,0,12,0,0,1,title;description;children,
mantinedev/mantine,apps/mantine.dev/src/components/HomePage/HomePageForm/HomePageForm.tsx,HomePageForm,64,1,0,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,10,0,0,0,,
mantinedev/mantine,apps/mantine.dev/src/components/HomePage/HomePageHooks/HomePageHooks.tsx,DemoColumn,92,4,0,0,0,0,0,0,0,4,4,3,16,2,0,0,0,0,10,0,0,1,children;title;description;link,
mantinedev/mantine,apps/mantine.dev/src/components/HomePage/shared/HomePageTabs/HomePageTabs.tsx,HomePageTabs,44,1,4,0,0,0,0,0,0,0,1,3,8,0,1,0,0,0,3,0,0,0,data,
mantinedev/mantine,apps/mantine.dev/src/components/LogoAssets/LogoAsset/LogoAsset.tsx,LogoAsset,47,1,0,0,0,0,0,0,0,1,6,2,5,2,0,0,0,0,3,0,0,0,image;code;fileName;imageWidth;background;others,
mantinedev/mantine,apps/mantine.dev/src/components/MdxPageHeader/LinkItem/LinkItem.tsx,LinkItem,29,0,0,0,0,0,0,0,0,0,4,2,4,1,0,0,0,0,4,0,0,1,label;icon;children;link,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxDataTable/MdxDataTable.tsx,MdxDataTable,57,0,0,0,0,0,0,0,0,0,2,5,9,2,3,0,0,0,2,0,0,0,data;head,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxKeyboardEventsTable/MdxKeyboardEventsTable.tsx,MdxKeyboardEventsTable,33,0,0,0,0,0,0,0,0,0,1,5,13,1,1,0,0,0,1,0,0,0,data,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxNpmScript/MdxNpmScript.tsx,MdxNpmScript,53,1,0,0,0,0,0,0,0,1,2,4,14,1,0,0,0,0,5,0,0,0,yarnScript;npmScript,"Hello good sir/lady. Seems like you are interested in adding pnpm here. Please do not do that, this contribution is not welcome. https://github.com/mantinedev/mantine/pulls?q=is%3Apr+pnpm"
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxPackagesInstallation/MdxPackagesInstallation.tsx,MdxPackagesInstallation,82,1,2,0,0,0,0,0,0,0,1,6,17,2,2,1,0,0,6,0,0,0,extraPackages,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxAutoContrast.tsx,MdxAutoContrast,34,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,3,0,0,0,component;withVariant,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxComboboxData.tsx,Demo,97,0,0,0,0,0,0,0,0,0,1,2,15,0,0,0,0,0,7,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxComboboxDisclaimer.tsx,MdxComboboxDisclaimer,23,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,3,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxComboboxFiltering.tsx,MdxComboboxFiltering,37,0,0,0,0,0,0,0,0,0,1,3,15,0,0,0,0,0,2,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxComboboxProps.tsx,Demo,44,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,6,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxComboboxLargeData.tsx,MdxComboboxLargeData,25,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,2,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxFlexboxGapSupport.tsx,MdxFlexboxGapSupport,25,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,3,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxGradient.tsx,MdxGradient,31,0,0,0,0,0,0,0,0,0,1,2,19,0,0,0,0,0,3,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxGetTemplates.tsx,MdxGetTemplates,32,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,5,0,0,0,type,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxInputFeatures.tsx,MdxInputFeatures,20,0,0,0,0,0,0,0,0,0,2,2,7,0,0,0,0,0,2,0,0,0,component;element,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxInputSections.tsx,MdxInputSections,43,0,0,0,0,0,0,0,0,0,1,3,19,0,0,0,0,0,2,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxServerComponentsIncompatible.tsx,MdxServerComponentsIncompatible,21,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,2,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxStylesApiSelectors.tsx,MdxStylesApiSelectors,22,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,3,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxTargetComponent.tsx,Demo,113,0,0,0,0,0,0,0,0,0,1,2,20,0,0,0,0,0,6,0,0,0,component,This will not work – MyComponent does not support ref
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxSharedContent/MdxWrapperProps.tsx,Demo,38,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,4,0,0,0,component,
mantinedev/mantine,apps/mantine.dev/src/components/MdxProvider/MdxTemplatesList/MdxTemplatesList.tsx,MdxTemplatesList,81,0,0,0,0,0,0,0,0,0,3,4,21,3,1,2,0,0,6,0,0,0,type;name;community,
mantinedev/mantine,apps/mantine.dev/src/components/MdxSiblings/MdxSiblings.tsx,MdxSiblings,37,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,7,0,0,0,meta,
mantinedev/mantine,apps/mantine.dev/src/components/MdxTabs/MdxTabs.tsx,MdxTabs,103,3,2,2,0,0,0,0,0,1,2,4,25,1,0,0,0,0,11,0,0,1,children;meta,
mantinedev/mantine,apps/mantine.dev/src/components/ModalsProviderDemo/ModalsProviderDemo.tsx,ModalsProviderDemo,53,0,0,0,0,0,0,0,0,0,3,2,9,1,0,0,0,0,3,0,0,0,context;id;innerProps,
mantinedev/mantine,apps/mantine.dev/src/components/PropsTable/PropsTablesList.tsx,PropsTablesList,42,1,2,0,0,0,0,0,0,0,2,2,7,0,1,0,0,0,6,0,0,0,components;componentPrefix,
mantinedev/mantine,apps/mantine.dev/src/components/PropsTable/PropsTable.tsx,PropsTable,91,0,0,0,0,0,0,0,0,0,2,5,18,0,1,1,0,0,7,0,0,0,component;query,
mantinedev/mantine,apps/mantine.dev/src/components/Shell/DocsHeader/DocsHeader.tsx,DocsHeader,145,2,0,0,0,0,0,0,0,2,2,3,26,0,3,0,0,0,13,0,0,0,headerControlsProps;withNav,
mantinedev/mantine,apps/mantine.dev/src/components/Shell/DocsNavbar/DocsMobileNavbar.tsx,DocsMobileNavbar,25,1,0,0,0,0,0,0,0,1,0,2,4,0,1,0,0,0,6,0,0,0,,
mantinedev/mantine,apps/mantine.dev/src/components/Shell/DocsNavbar/DocsNavbar.tsx,CategoriesList,70,4,0,2,0,0,0,0,2,2,2,2,8,0,2,0,0,0,9,0,0,0,categories;hideEmptyCategories,
mantinedev/mantine,apps/mantine.dev/src/components/Shell/Shell.tsx,Shell,60,1,0,0,0,0,0,0,0,1,8,3,8,3,0,0,0,0,8,1,0,1,children;withNav;withNavbar;withMobileNavbar;fluid;navbarOpened;onNavbarOpenedChange;headerControlsProps,
mantinedev/mantine,apps/mantine.dev/src/components/StylePropsTable/StylePropsTable.tsx,StylePropsTable,29,0,0,0,0,0,0,0,0,0,2,2,6,2,2,0,0,0,2,0,0,0,source;STYlE_PROPS_DATA,
mantinedev/mantine,apps/mantine.dev/src/components/StylesApiTable/ModifiersTable.tsx,ModifiersTable,52,0,0,0,0,0,0,0,0,0,3,6,18,4,1,0,0,0,4,0,0,0,data;fixedLayout;others,
mantinedev/mantine,apps/mantine.dev/src/components/StylesApiTable/SelectorsTable.tsx,SelectorsTable,46,0,0,0,0,0,0,0,0,0,4,6,15,3,1,0,0,0,4,0,0,0,data;component;fixedLayout;others,
mantinedev/mantine,apps/mantine.dev/src/components/StylesApiTable/StylesApiTablesList.tsx,StylesApiTablesList,35,0,0,0,0,0,0,0,0,0,2,2,8,0,1,0,0,0,4,0,0,0,components;componentPrefix,
mantinedev/mantine,apps/mantine.dev/src/components/StylesApiTable/VariablesTable.tsx,VariablesTable,46,0,0,0,0,0,0,0,0,0,3,7,16,3,0,0,0,0,4,0,0,0,data;fixedLayout;others,
mantinedev/mantine,apps/mantine.dev/src/components/TableError/TableError.tsx,TableError,23,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,0,errorOf,
mantinedev/mantine,apps/mantine.dev/src/components/TableOfContents/TableOfContents.tsx,TableOfContents,63,2,0,0,0,0,0,0,0,2,2,2,11,0,1,1,0,0,5,0,0,0,withTabs;editPageLink,
mantinedev/mantine,apps/mantine.dev/src/components/ThemeColors/ColorsGroup/ColorsGroup.tsx,ColorsGroup,62,3,2,0,0,0,0,0,0,2,1,4,9,2,1,0,0,0,4,0,0,0,group,
mantinedev/mantine,apps/mantine.dev/src/pages/_app.tsx,App,113,2,0,0,0,0,0,0,0,2,3,6,15,1,0,0,0,0,31,0,0,0,Component;pageProps;router,
mantinedev/mantine,packages/@mantine/carousel/src/Carousel.tsx,Carousel,413,8,3,3,6,0,0,0,0,5,0,11,20,7,1,0,0,0,10,0,0,0,,Options passed down to embla carousel
mantinedev/mantine,packages/@mantine/carousel/src/CarouselSlide/CarouselSlide.tsx,CarouselSlide,47,2,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,3,0,0,0,,
mantinedev/mantine,packages/@mantine/carousel/src/CarouselVariables/CarouselVariables.tsx,CarouselVariables,112,1,0,0,0,0,0,0,0,1,3,2,4,0,2,1,0,0,2,0,0,0,slideGap;slideSize;selector,
mantinedev/mantine,packages/@mantine/charts/src/BarChart/BarChart.tsx,BarChart,489,5,2,0,0,0,0,0,0,4,0,23,34,29,4,0,0,0,7,0,0,0,,Data used to display chart.
mantinedev/mantine,packages/@mantine/charts/src/BubbleChart/BubbleChart.tsx,BubbleChart,257,3,0,0,0,0,0,0,0,3,5,15,25,4,1,0,0,0,3,0,0,0,active;payload;getStyles;dataKey;valueFormatter,Chart data
mantinedev/mantine,packages/@mantine/charts/src/ChartLegend/ChartLegend.tsx,ChartLegend,135,2,0,0,0,0,0,0,0,2,0,3,6,0,2,1,0,0,4,0,0,0,,Chart data provided by recharts
mantinedev/mantine,packages/@mantine/charts/src/ChartTooltip/ChartTooltip.tsx,ChartTooltip,199,3,0,0,0,0,0,0,0,3,0,4,11,3,2,2,1,0,4,0,0,0,,Main tooltip label
mantinedev/mantine,packages/@mantine/charts/src/Heatmap/Heatmap.tsx,Heatmap,313,4,2,0,0,2,0,0,0,2,0,6,10,10,2,0,0,0,10,0,0,0,,"Heatmap data, key is date in `YYYY-MM-DD` format (interpreted as a UTC calendar day)"
mantinedev/mantine,packages/@mantine/charts/src/DonutChart/DonutChart.tsx,DonutChart,311,4,0,0,0,0,0,0,0,4,0,15,20,8,1,0,0,0,4,0,0,0,,Data used to render chart
mantinedev/mantine,packages/@mantine/charts/src/FunnelChart/FunnelChart.tsx,FunnelChart,233,4,0,0,0,0,0,0,0,4,0,14,17,5,1,0,0,0,4,0,0,0,,Data used to render chart
mantinedev/mantine,packages/@mantine/charts/src/LineChart/LineChart.tsx,LineChart,488,6,2,0,0,0,0,0,0,5,0,15,28,28,3,0,0,0,9,0,0,0,,Data used to display chart
mantinedev/mantine,packages/@mantine/charts/src/PieChart/PieChart.tsx,PieChart,323,4,0,0,0,0,0,0,0,4,0,14,20,10,1,0,0,0,4,0,0,0,,Data used to render chart
mantinedev/mantine,packages/@mantine/charts/src/RadarChart/RadarChart.tsx,RadarChart,309,5,2,0,0,0,0,0,0,4,0,20,26,10,1,0,0,0,7,0,0,0,,Data used in the chart
mantinedev/mantine,packages/@mantine/charts/src/ScatterChart/ScatterChart.tsx,ScatterChart,374,5,2,0,0,0,0,0,0,4,0,17,25,14,7,0,0,0,7,0,0,0,,Keys that should be used to retrieve data from the data array on x and y axis
mantinedev/mantine,packages/@mantine/charts/src/RadialBarChart/RadialBarChart.tsx,RadialBarChart,248,5,2,0,0,0,0,0,0,4,0,17,21,5,2,0,0,0,5,0,0,0,,Chart data
mantinedev/mantine,packages/@mantine/charts/src/Sparkline/Sparkline.tsx,Sparkline,178,4,0,0,0,2,0,0,0,3,0,9,11,2,1,0,0,0,4,0,0,0,,Data used to render the chart
mantinedev/mantine,packages/@mantine/code-highlight/src/CodeHighlight/CodeHighlight.tsx,CodeHighlight,284,5,0,0,0,0,0,0,0,5,0,7,13,3,0,0,0,0,9,0,0,0,,Label for copy button in default state @default `'Copy'`
mantinedev/mantine,packages/@mantine/code-highlight/src/CodeHighlight/CodeHighlightControl/CodeHighlightControl.tsx,CodeHighlightControl,67,2,0,0,0,0,0,0,0,2,0,4,5,0,0,0,0,0,2,0,0,0,,Control icon
mantinedev/mantine,packages/@mantine/code-highlight/src/CodeHighlight/InlineCodeHighlight.tsx,InlineCodeHighlight,84,2,0,0,0,0,0,0,0,2,0,4,5,2,0,0,0,0,3,0,0,0,,Code to highlight
mantinedev/mantine,packages/@mantine/code-highlight/src/CodeHighlightProvider/CodeHighlightProvider.tsx,CodeHighlightAdapterProvider,62,5,2,2,0,2,0,0,0,2,2,2,2,0,0,0,0,0,3,0,0,1,adapter;children,Highlighted code (html markup)
mantinedev/mantine,packages/@mantine/code-highlight/src/CodeHighlightTabs/CodeHighlightTabs.tsx,CodeHighlightTabs,201,5,0,2,0,0,0,0,0,4,0,5,11,0,1,0,0,0,6,0,0,0,,Available shiki languages for default Mantine shiki instance.  Should be used only with .mantine.dev projects
mantinedev/mantine,packages/@mantine/core/src/components/Accordion/Accordion.tsx,,221,4,0,0,0,0,0,0,0,4,0,13,17,9,0,1,0,0,9,0,0,0,,"If set, multiple items can be opened at the same time"
mantinedev/mantine,packages/@mantine/core/src/components/Accordion/AccordionPanel/AccordionPanel.tsx,AccordionPanel,58,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,5,0,0,0,,Called when the panel animation completes
mantinedev/mantine,packages/@mantine/core/src/components/Accordion/AccordionItem/AccordionItem.tsx,AccordionItem,52,2,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,4,0,0,0,,Value that is used to manage the accordion state
mantinedev/mantine,packages/@mantine/core/src/components/ActionIcon/ActionIconGroup/ActionIconGroup.tsx,ActionIconGroup,90,2,0,0,0,0,0,0,0,2,0,5,6,0,0,0,0,0,2,0,0,0,,`ActionIcon` and `ActionIcon.GroupSection` components only
mantinedev/mantine,packages/@mantine/core/src/components/ActionIcon/ActionIconGroupSection/ActionIconGroupSection.tsx,ActionIconGroupSection,118,2,0,0,0,0,0,0,0,2,0,4,5,3,0,0,0,0,3,0,0,0,,Key of `theme.radius` or any valid CSS value to set `border-radius` @default `theme.defaultRadius`
mantinedev/mantine,packages/@mantine/core/src/components/ActionIcon/ActionIcon.tsx,ActionIcon,186,2,0,0,0,0,0,0,0,2,0,7,9,5,0,0,0,0,7,0,0,0,,"If set, `Loader` component is displayed instead of the `children`"
mantinedev/mantine,packages/@mantine/core/src/components/Affix/Affix.tsx,Affix,112,2,0,0,0,0,0,0,0,2,0,6,7,0,0,0,0,0,3,0,0,0,,Root element `z-index` property @default `200`
mantinedev/mantine,packages/@mantine/core/src/components/Alert/Alert.tsx,Alert,180,3,0,0,0,0,0,0,0,3,0,5,12,5,0,0,0,0,4,0,0,0,,Key of `theme.radius` or any valid CSS value to set border-radius @default `theme.defaultRadius`
mantinedev/mantine,packages/@mantine/core/src/components/Anchor/Anchor.tsx,Anchor,49,1,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,4,0,0,0,,Defines when `text-decoration: underline` styles are applied. @default `hover`
mantinedev/mantine,packages/@mantine/core/src/components/AngleSlider/AngleSlider.tsx,AngleSlider,256,6,0,0,0,0,0,0,2,5,0,8,13,3,3,0,0,0,4,0,0,0,,Step between values @default `1`
